"Station Name","CALGARY INTL A"
"Province","ALBERTA"
"Latitude","51.12"
"Longitude","-114.01"
"Elevation","1099.10"
"Climate Identifier","3031092"
"WMO Identifier","71877"
"TC Identifier","YYC"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2013-07-28","2013","07","28","‡","17.8","","7.7","","12.8","","5.2","","0.0","","1.0","","0.0","","1.0","","","","35","","50",""
"2013-07-29","2013","07","29","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-07-30","2013","07","30","‡","19.1","","3.9","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-07-31","2013","07","31","‡","24.9","","7.3","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","34","","33",""
"2013-08-01","2013","08","01","‡","20.3","","12.4","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-08-02","2013","08","02","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-03","2013","08","03","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-04","2013","08","04","‡","22.1","","8.1","","15.1","","2.9","","0.0","","0.0","T","0.0","","0.0","T","","","21","","35",""
"2013-08-05","2013","08","05","‡","21.0","","11.5","","16.3","","1.7","","0.0","","8.6","","0.0","","8.6","","","","3","","50",""
"2013-08-06","2013","08","06","‡","21.0","","9.2","","15.1","","2.9","","0.0","","3.4","","0.0","","3.4","","","","35","","35",""
"2013-08-07","2013","08","07","‡","22.6","","9.8","","16.2","","1.8","","0.0","","6.2","","0.0","","6.2","","","","35","","63",""
"2013-08-08","2013","08","08","‡","15.0","","11.3","","13.2","","4.8","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"2013-08-09","2013","08","09","‡","21.0","","11.5","","16.3","","1.7","","0.0","","0.0","T","0.0","","0.0","T","","","13","","41",""
"2013-08-10","2013","08","10","‡","25.2","","10.9","","18.1","","0.0","","0.1","","0.4","","0.0","","0.4","","","","","","<31",""
"2013-08-11","2013","08","11","‡","26.0","","11.1","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","14","","37",""
"2013-08-12","2013","08","12","‡","23.7","","13.3","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","35","","37",""
"2013-08-13","2013","08","13","‡","25.0","","11.4","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-08-14","2013","08","14","‡","29.1","","11.7","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","14","","35",""
"2013-08-15","2013","08","15","‡","29.4","","12.9","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","21","","37",""
"2013-08-16","2013","08","16","‡","29.3","","12.9","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","28","","37",""
"2013-08-17","2013","08","17","‡","27.6","","11.6","","19.6","","0.0","","1.6","","0.6","","0.0","","0.6","","","","26","","50",""
"2013-08-18","2013","08","18","‡","27.5","","12.1","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","26","","39",""
"2013-08-19","2013","08","19","‡","25.9","","10.5","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","27","","54",""
"2013-08-20","2013","08","20","‡","24.0","","8.1","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","29","","44",""
"2013-08-21","2013","08","21","‡","23.0","","5.2","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","21","","35",""
"2013-08-22","2013","08","22","‡","27.9","","6.2","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","14","","33",""
"2013-08-23","2013","08","23","‡","25.6","","9.8","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","21","","52",""
"2013-08-24","2013","08","24","‡","27.1","","11.9","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","28","","57",""
"2013-08-25","2013","08","25","‡","26.4","","10.7","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","17","","33",""
"2013-08-26","2013","08","26","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-27","2013","08","27","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-28","2013","08","28","‡","27.5","","7.9","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","16","","52",""
"2013-08-29","2013","08","29","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-08-30","2013","08","30","‡","25.8","","10.4","","18.1","","0.0","","0.1","","0.4","","0.0","","0.4","","","","28","","87",""
"2013-08-31","2013","08","31","‡","22.9","","5.8","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","31","","33",""
"2013-09-01","2013","09","01","‡","27.8","","6.3","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","19","","32",""
"2013-09-02","2013","09","02","‡","27.9","","9.8","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-09-03","2013","09","03","‡","23.6","","11.3","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","","","18","","39",""
"2013-09-04","2013","09","04","‡","30.1","","11.3","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","20","","41",""
"2013-09-05","2013","09","05","‡","29.2","","11.7","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","","","4","","37",""
"2013-09-06","2013","09","06","‡","20.5","","13.2","","16.9","","1.1","","0.0","","15.0","","0.0","","15.0","","","","4","","37",""
"2013-09-07","2013","09","07","‡","14.0","","12.4","","13.2","","4.8","","0.0","","20.0","","0.0","","20.0","","","","","","<31",""
"2013-09-08","2013","09","08","‡","22.0","","11.5","","16.8","","1.2","","0.0","","1.0","","0.0","","1.0","","","","31","","32",""
"2013-09-09","2013","09","09","‡","24.5","","11.8","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","33","","39",""
"2013-09-10","2013","09","10","‡","23.9","","7.8","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","20","","39",""
"2013-09-11","2013","09","11","‡","25.0","","7.4","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","18","","37",""
"2013-09-12","2013","09","12","‡","28.8","","9.4","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","17","","50",""
"2013-09-13","2013","09","13","‡","27.5","","11.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","33","","56",""
"2013-09-14","2013","09","14","‡","23.7","","11.6","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","15","","46",""
"2013-09-15","2013","09","15","‡","25.8","","10.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","14","","59",""
"2013-09-16","2013","09","16","‡","26.8","","11.0","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","28","","82",""
"2013-09-17","2013","09","17","‡","21.1","","9.5","","15.3","","2.7","","0.0","","3.8","","0.0","","3.8","","","","1","","48",""
"2013-09-18","2013","09","18","‡","11.0","","6.0","","8.5","","9.5","","0.0","","16.2","","0.0","","16.2","","","","2","","39",""
"2013-09-19","2013","09","19","‡","17.6","","4.6","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","17","","35",""
"2013-09-20","2013","09","20","‡","22.6","","4.1","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-09-21","2013","09","21","‡","24.0","","5.5","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","21","","63",""
"2013-09-22","2013","09","22","‡","20.1","","3.8","","12.0","","6.0","","0.0","","0.0","T","0.0","","0.0","T","","","26","","39",""
"2013-09-23","2013","09","23","‡","17.6","","5.3","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","","","27","","59",""
"2013-09-24","2013","09","24","‡","14.4","","3.9","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","","","27","","37",""
"2013-09-25","2013","09","25","‡","11.3","","1.6","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","34","","50",""
"2013-09-26","2013","09","26","‡","10.6","","0.6","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","","","33","","37",""
"2013-09-27","2013","09","27","‡","14.1","","-0.3","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","27","","52",""
"2013-09-28","2013","09","28","‡","16.0","","-0.3","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","20","","48",""
"2013-09-29","2013","09","29","‡","16.0","","3.6","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","","","27","","80",""
"2013-09-30","2013","09","30","‡","14.3","","2.2","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","26","","72",""
"2013-10-01","2013","10","01","‡","13.4","","0.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","26","","52",""
"2013-10-02","2013","10","02","‡","10.1","","-2.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","34","","44",""
"2013-10-03","2013","10","03","‡","8.9","","-2.2","","3.4","","14.6","","0.0","","0.3","","0.0","","0.3","","","","35","","33",""
"2013-10-04","2013","10","04","‡","14.4","","-4.0","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","19","","35",""
"2013-10-05","2013","10","05","‡","14.9","","4.0","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","27","","63",""
"2013-10-06","2013","10","06","‡","17.8","","3.2","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","","","25","","32",""
"2013-10-07","2013","10","07","‡","17.9","","5.6","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","28","","61",""
"2013-10-08","2013","10","08","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-09","2013","10","09","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-10","2013","10","10","‡","12.4","","2.6","","7.5","","10.5","","0.0","","13.8","","0.0","","13.8","","","","4","","54",""
"2013-10-11","2013","10","11","‡","8.3","","-1.0","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-12","2013","10","12","‡","8.2","","0.4","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-13","2013","10","13","‡","8.9","","0.8","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-14","2013","10","14","‡","11.1","","-3.3","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-15","2013","10","15","‡","16.6","","-2.3","","7.2","","10.8","","0.0","","0.0","T","0.0","","0.0","T","","","35","","37",""
"2013-10-16","2013","10","16","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-17","2013","10","17","‡","9.8","","-1.2","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","","","34","","70",""
"2013-10-18","2013","10","18","‡","17.0","","-2.1","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","28","","41",""
"2013-10-19","2013","10","19","‡","13.1","","3.8","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","34","","57",""
"2013-10-20","2013","10","20","‡","13.9","","-0.6","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","34","","46",""
"2013-10-21","2013","10","21","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-22","2013","10","22","‡","15.7","","0.9","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","3","","35",""
"2013-10-23","2013","10","23","‡","","","","","","","","","","","","","","","","","","","","","",""
"2013-10-24","2013","10","24","‡","21.9","","-0.7","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","27","","39",""
"2013-10-25","2013","10","25","‡","13.4","","1.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"2013-10-26","2013","10","26","‡","20.3","","0.1","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","29","","39",""
"2013-10-27","2013","10","27","‡","8.5","","-6.8","","0.9","","17.1","","0.0","","5.2","","4.4","","9.2","","4","","3","","57",""
"2013-10-28","2013","10","28","‡","-5.9","","-11.2","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","4","","18","","33",""
"2013-10-29","2013","10","29","‡","2.9","","-10.4","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"2013-10-30","2013","10","30","‡","7.8","","-1.9","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"2013-10-31","2013","10","31","‡","11.8","","0.2","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","1","","27","","61",""
"2013-11-01","2013","11","01","‡","10.6","","2.4","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","1","","26","","46",""
"2013-11-02","2013","11","02","‡","4.1","","-2.0","","1.1","","16.9","","0.0","","0.5","","15.5","","6.2","","5","","32","","37",""
"2013-11-03","2013","11","03","‡","-1.3","","-7.3","","-4.3","","22.3","","0.0","","0.0","","1.6","","0.4","","2","","32","","59",""
"2013-11-04","2013","11","04","‡","-3.5","","-9.4","","-6.5","","24.5","","0.0","","1.1","","0.0","","1.1","","4","","","","<31",""
"2013-11-05","2013","11","05","‡","1.7","","-13.1","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"2013-11-06","2013","11","06","‡","4.3","","-4.4","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","3","","27","","35",""
"2013-11-07","2013","11","07","‡","1.3","","-7.0","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"2013-11-08","2013","11","08","‡","5.1","","-5.0","","0.1","","17.9","","0.0","","0.8","","1.0","","1.0","","2","","34","","50",""
"2013-11-09","2013","11","09","‡","4.8","","-9.0","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","1","","35","","39",""
"2013-11-10","2013","11","10","‡","-6.6","","-11.0","","-8.8","","26.8","","0.0","","0.0","","2.2","","1.6","","1","","","","<31",""
"2013-11-11","2013","11","11","‡","1.6","","-13.8","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"2013-11-12","2013","11","12","‡","10.8","","-5.7","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","3","","27","","56",""
"2013-11-13","2013","11","13","‡","8.3","","2.9","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","1","","27","","56",""
"2013-11-14","2013","11","14","‡","7.4","","-3.5","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","1","","27","","52",""
"2013-11-15","2013","11","15","‡","4.6","","-3.8","","0.4","","17.6","","0.0","","0.0","","0.2","","0.0","T","1","","28","","54",""
"2013-11-16","2013","11","16","‡","-2.5","","-13.1","","-7.8","","25.8","","0.0","","0.0","","6.9","","1.0","","0","","35","","78",""
"2013-11-17","2013","11","17","‡","-10.6","","-20.8","","-15.7","","33.7","","0.0","","0.0","","0.4","","0.0","T","2","","","","<31",""
"2013-11-18","2013","11","18","‡","-9.2","","-15.9","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","3","","36","","44",""
"2013-11-19","2013","11","19","‡","-14.4","","-18.5","","-16.5","","34.5","","0.0","","1.0","","0.0","T","1.0","","3","","34","","43",""
"2013-11-20","2013","11","20","‡","-9.4","","-22.3","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","4","","26","","35",""
"2013-11-21","2013","11","21","‡","-0.2","","-12.9","","-6.6","","24.6","","0.0","","0.0","T","0.0","","0.0","T","2","","25","","65",""
"2013-11-22","2013","11","22","‡","-6.8","","-17.3","","-12.1","","30.1","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"2013-11-23","2013","11","23","‡","10.5","","-10.8","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","1","","27","","57",""
"2013-11-24","2013","11","24","‡","9.7","","-3.3","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","1","","27","","56",""
"2013-11-25","2013","11","25","‡","2.0","","-7.1","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2013-11-26","2013","11","26","‡","10.2","","-5.6","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","29","","43",""
"2013-11-27","2013","11","27","‡","3.3","","-7.0","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"2013-11-28","2013","11","28","‡","9.2","","-7.7","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","0","","27","","44",""
"2013-11-29","2013","11","29","‡","7.9","","-1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","26","","39",""
"2013-11-30","2013","11","30","‡","6.4","","-5.1","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","0","","29","","41",""
"2013-12-01","2013","12","01","‡","4.7","","-4.7","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"2013-12-02","2013","12","02","‡","-3.2","","-15.2","","-9.2","","27.2","","0.0","","0.0","","14.0","","13.6","","1","","33","","74",""
"2013-12-03","2013","12","03","‡","-13.7","","-17.3","","-15.5","","33.5","","0.0","","0.0","","1.0","","0.8","","15","","33","","63",""
"2013-12-04","2013","12","04","‡","-15.7","","-22.3","","-19.0","","37.0","","0.0","","0.0","","0.0","T","0.0","T","15","","36","","46",""
"2013-12-05","2013","12","05","‡","-19.8","","-26.2","","-23.0","","41.0","","0.0","","0.0","","0.4","","0.2","","13","","33","","33",""
"2013-12-06","2013","12","06","‡","-24.7","","-29.2","","-27.0","","45.0","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"2013-12-07","2013","12","07","‡","-12.2","","-30.1","","-21.2","","39.2","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"2013-12-08","2013","12","08","‡","-11.9","","-16.1","","-14.0","","32.0","","0.0","","0.0","","3.0","","2.2","","12","","35","","46",""
"2013-12-09","2013","12","09","‡","-2.8","","-12.8","","-7.8","","25.8","","0.0","","0.0","","4.0","","2.8","","16","","28","","48",""
"2013-12-10","2013","12","10","‡","-7.0","","-17.8","","-12.4","","30.4","","0.0","","0.0","","3.4","","2.2","","21","","3","","48",""
"2013-12-11","2013","12","11","‡","2.2","","-17.2","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","22","","27","","54",""
"2013-12-12","2013","12","12","‡","3.5","","-17.1","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","21","","25","","50",""
"2013-12-13","2013","12","13","‡","-6.8","","-18.6","","-12.7","","30.7","","0.0","","0.0","","0.0","T","0.0","T","21","","1","","61",""
"2013-12-14","2013","12","14","‡","7.8","","-16.0","","-4.1","","22.1","","0.0","","0.0","","0.0","T","0.0","T","18","","26","","70",""
"2013-12-15","2013","12","15","‡","8.7","","-1.5","","3.6","","14.4","","0.0","","0.0","","4.0","","2.4","","12","","26","","78",""
"2013-12-16","2013","12","16","‡","-0.5","","-8.6","","-4.6","","22.6","","0.0","","0.0","","5.0","","2.6","","18","","20","","48",""
"2013-12-17","2013","12","17","‡","9.0","","-9.2","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","14","","28","","56",""
"2013-12-18","2013","12","18","‡","3.0","","-16.7","","-6.9","","24.9","","0.0","","0.0","","10.6","","5.4","","9","","1","","57",""
"2013-12-19","2013","12","19","‡","-7.5","","-22.4","","-15.0","","33.0","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"2013-12-20","2013","12","20","‡","-5.9","","-18.0","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"2013-12-21","2013","12","21","‡","-11.1","","-18.7","","-14.9","","32.9","","0.0","","0.0","","1.0","","0.5","","16","","35","","32",""
"2013-12-22","2013","12","22","‡","-11.1","","-20.4","","-15.8","","33.8","","0.0","","0.0","","1.0","","0.6","","17","","17","","32",""
"2013-12-23","2013","12","23","‡","6.5","","-19.1","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","18","","24","","59",""
"2013-12-24","2013","12","24","‡","","M","-5.9","E","","M","","M","","M","","M","","","","M","15","","","M","","M"
"2013-12-25","2013","12","25","‡","6.5","","-10.1","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","12","","26","","63",""
"2013-12-26","2013","12","26","‡","9.4","","3.2","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","7","","27","","56",""
"2013-12-27","2013","12","27","‡","10.6","E","3.3","E","7.0","E","11.0","E","0.0","E","","M","","M","0.0","E","4","","","M","","M"
"2013-12-28","2013","12","28","‡","-13.0","","-18.6","","-15.8","","33.8","","0.0","","0.0","","1.0","","0.7","","2","","35","","70",""
"2013-12-29","2013","12","29","‡","0.3","","-14.2","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","3","","35","","46",""
"2013-12-30","2013","12","30","‡","-5.2","","-17.3","","-11.3","","29.3","","0.0","","0.0","","0.0","T","0.0","T","3","","2","","46",""
"2013-12-31","2013","12","31","‡","-2.7","","-18.4","","-10.6","","28.6","","0.0","","0.0","","4.0","","3.0","","4","","","","<31",""
